hwWlanApMac,hwWlanApSn,hwWlanApTypeInfo,hwWlanApName,hwWlanApGroup,hwWlanApRunState,hwWlanApSoftwareVersion,group_id
,21500844528SM5004425,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ17-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004427,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ31-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004432,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ32-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004433,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ33-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004447,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ30-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004482,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ18-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5005597,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#107_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5005598,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#113_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5005606,AirEngine5761-11W,XinJiang-SETM-H2-03-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5002973,AirEngine5761-11W,GanSu_SSLJZ_AF02-TaDi,甘肃-三十里井子1509,11,V200R022C00SPC100,4831
,21500844528SM5003719,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ29-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004501,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ16-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004548,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ19-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5005665,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_FJ06-TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5005675,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_FJ04-TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5005684,AirEngine5761-11W,XinJiang-SETM-H2-29-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005700,AirEngine5761-11W,XinJiang-SETM-H2-16-TaDi,新疆-萨尔塔木1708,4,,404
,21500844528SM5005718,AirEngine5761-11W,XinJiang-SETM-H2-10-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005727,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#12_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5003083,AirEngine5761-11W,Xinjiang_KS_K3-10_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5003102,AirEngine5761-11W,Xinjiang_KS_K4-16_JiCang,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5003106,AirEngine5761-11W,Xinjiang_KS_K1-18_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5004582,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ21-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004586,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ23-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004589,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ25-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004592,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ26-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004602,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ08-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004638,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ14-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5003119,AirEngine5761-11W,Xinjiang_KS_K4-15_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5004653,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ12-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004666,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ22-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5004670,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ27-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5002455,AirEngine5761-11W,XinJiang-SETM-H1-30-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006232,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#16_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006237,AirEngine5761-11W,Xinjiang_KS_K7-03_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006238,AirEngine5761-11W,XinJiang-SETM-BH1-05-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006241,AirEngine5761-11W,XinJiang-SETM-H1-12-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006242,AirEngine5761-11W,XinJiang-SETM-H1-06-TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM5006245,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ03-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5006246,AirEngine5761-11W,ShanXiTaiYuan_NHS_J103_TaDi,山西-南桦山风电场106,11,V200R022C00SPC100,7334
,21500844528SM5006269,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#13_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006899,AirEngine5761-11W,Xinjiang_KS_K2-20_JiCang,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006931,AirEngine5761-11W,Xinjiang_KS_K4-18_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006932,AirEngine5761-11W,QingHai_FF_F35_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006933,AirEngine5761-11W,QingHai_DCDXTSEQ_FJ08-TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006944,AirEngine5761-11W,Xinjiang_KS_K3-14_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006946,AirEngine5761-11W,QingHai_FF_F41_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006949,AirEngine5761-11W,QingHai_FF_F27_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006951,AirEngine5761-11W,Xinjiang_KS_K4-05_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006954,AirEngine5761-11W,Xinjiang_KS_K2-11_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006966,AirEngine5761-11W,Xinjiang_KS_K2-10_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006967,AirEngine5761-11W,Xinjiang_KS_K5-06_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006968,AirEngine5761-11W,Xinjiang_KS_K7-01_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006972,AirEngine5761-11W,Xinjiang_KS_K6-01_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006973,AirEngine5761-11W,Xinjiang_KS_K6-17_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006976,AirEngine5761-11W,Xinjiang_KS_K5-01_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5007015,AirEngine5761-11W,QingHai_FF_F62_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007016,AirEngine5761-11W,QingHai_FF_F56_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007017,AirEngine5761-11W,QingHai_FF_F55_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007043,AirEngine5761-11W,QingHai_FF_F67_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007044,AirEngine5761-11W,Xinjiang_KS_K2-13_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5007051,AirEngine5761-11W,QingHai_FF_F61_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007056,AirEngine5761-11W,QingHai_FF_F34_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007058,AirEngine5761-11W,QingHai_DCDXTSEQ_FJ11-TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007061,AirEngine5761-11W,Xinjiang_KS_K3-01_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5007062,AirEngine5761-11W,Xinjiang_KS_K6-09_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5007064,AirEngine5761-11W,QingHai_FF_F39_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007065,AirEngine5761-11W,QingHai_DCDXTSEQ_FJ17-TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007067,AirEngine5761-11W,Xinjiang_KS_K1-11_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5007068,AirEngine5761-11W,QingHai_FF_F30_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007088,AirEngine5761-11W,QingHai_FF_F43_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5007091,AirEngine5761-11W,XinJiang-SETM-H1-02-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005734,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#108_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5006290,AirEngine5761-11W,XinJiang-SETM-H2-18-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006297,AirEngine5761-11W,QingHai_FF_F40_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006298,AirEngine5761-11W,XinJiang-SETM-BH1-07-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006299,AirEngine5761-11W,Xinjiang_KS_K2-17_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006306,AirEngine5761-11W,QingHai_DCDXTSEQ_FJ04-TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006312,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_FJ29-TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006313,AirEngine5761-11W,XinJiang-SETM-H2-24-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006316,AirEngine5761-11W,XinJiang-SETM-H2-22-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006317,AirEngine5761-11W,XinJiang-SETM-H2-20-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006319,AirEngine5761-11W,XinJiang-SETM-H2-06-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006339,AirEngine5761-11W,ShanXiTai45-1_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006340,AirEngine5761-11W,Xinjiang_KS_K7-09_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006342,AirEngine5761-11W,XinJiang-SETM-H1-13-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006343,AirEngine5761-11W,Xinjiang_KS_K8-02_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006344,AirEngine5761-11W,Xinjiang_KS_K3-07_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006346,AirEngine5761-11W,Xinjiang_KS_K8-01_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006347,AirEngine5761-11W,Xinjiang_KS_K4-07_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006348,AirEngine5761-11W,XinJiang-SETM-H1-11-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006349,AirEngine5761-11W,XinJiang-SETM-BH1-22-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006351,AirEngine5761-11W,XinJiang-SETM-H1-28-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006356,AirEngine5761-11W,Xinjiang_KS_K5-02_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006357,AirEngine5761-11W,XinJiang-SETM-H1-08-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006358,AirEngine5761-11W,Xinjiang_KS_K8-08_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5005741,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_FJ12-TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM5005806,AirEngine5761-11W,QingHai_FF_F26_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006367,AirEngine5761-11W,Xinjiang_KS_K4-06_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006369,AirEngine5761-11W,XinJiang-SETM-BH1-04-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006371,AirEngine5761-11W,Xinjiang_KS_K8-07_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006372,AirEngine5761-11W,Xinjiang_KS_K5-03_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006374,AirEngine5761-11W,Xinjiang_KS_K8-06_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006383,AirEngine5761-11W,XinJiang-SETM-BH1-12-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006388,AirEngine5761-11W,ShanXiTaiYuan_NHS_J123_TaDi,山西-南桦山风电场106,11,V200R022C00SPC100,7334
,21500844528SM5005817,AirEngine5761-11W,Xinjiang_KS_K3-06_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5005818,AirEngine5761-11W,QingHai_FF_F54_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005820,AirEngine5761-11W,Xinjiang_KS_K3-05_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5005822,AirEngine5761-11W,QingHai_FF_F74_JiCang,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005823,AirEngine5761-11W,Xinjiang_KS_K8-05_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5005825,AirEngine5761-11W,QingHai_FF_F37_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005829,AirEngine5761-11W,QingHai_FF_F50_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005844,AirEngine5761-11W,QingHai_FF_F53_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005851,AirEngine5761-11W,QingHai_FF_F70_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005869,AirEngine5761-11W,QingHai_FF_F64_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006432,AirEngine5761-11W,XinJiang-SETM-H2-08-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005879,AirEngine5761-11W,XinJiang-SETM-H1-31-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005891,AirEngine5761-11W,Xinjiang_KS_K6-02_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5005903,AirEngine5761-11W,QingHai_DCDXTSEQ_FJ06-TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005925,AirEngine5761-11W,QingHai_FF_F58_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005933,AirEngine5761-11W,XinJiang-SETM-H1-21-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005940,AirEngine5761-11W,QingHai_FF_F59_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006497,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#111_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5006501,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#114_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5006510,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#115_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5006512,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ07-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5006518,AirEngine5761-11W,ShanXiTaiYuan_30#_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006519,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#105_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5006521,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_FJ01-TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5006523,AirEngine5761-11W,XinJiang-SETM-BH1-20-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006527,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#10_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006528,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#11_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006529,AirEngine5761-11W,QingHai_FF_F65_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5006531,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_FJ23-TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006532,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_40_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006535,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_FJ03-TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5006537,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ02-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5006546,AirEngine5761-11W,XinJiang-SETM-H1-25-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006547,AirEngine5761-11W,XinJiang-SETM-H1-05-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006553,AirEngine5761-11W,ShanXiTaiYuan_JLEQ_#102_TaDi,山西-静乐二期10a,11,V200R022C00SPC100,20936
,21500844528SM5005950,AirEngine5761-11W,QingHai_FF_F48_TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005959,AirEngine5761-11W,QingHai_DCDXTSEQ_FJ07-TaDi,青海-怀英风电场一期2701,11,V200R022C00SPC100,10803
,21500844528SM5005961,AirEngine5761-11W,XinJiang-SETM-H2-14-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005965,AirEngine5761-11W,XinJiang-SETM-H2-33-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005967,AirEngine5761-11W,XinJiang-SETM-H2-13-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005969,AirEngine5761-11W,ShanXiTaiYuan_NHS_7_TaDi,山西-南桦山风电场106,11,V200R022C00SPC100,7334
,21500844528SM5005972,AirEngine5761-11W,XinJiang-SETM-BH1-09-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005973,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_44_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5005974,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_FJ03-TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5005976,AirEngine5761-11W,ShanXiTaiYuan_NHS_J101_TaDi,山西-南桦山风电场106,11,V200R022C00SPC100,7334
,21500844528SM5005977,AirEngine5761-11W,XinJiang-SETM-H1-17-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005978,AirEngine5761-11W,XinJiang-SETM-H1-15-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5005981,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_20_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5005984,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#05_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5005986,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ04-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5005998,AirEngine5761-11W,XinJiang-SETM-BH1-15-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006002,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_46_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006003,AirEngine5761-11W,XinJiang-SETM-H1-32-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006578,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_31_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006579,AirEngine5761-11W,XinJiang-SETM-BH1-06-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006583,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_23_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006586,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_42_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006587,AirEngine5761-11W,ShanXiTaiYuan_18#_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006589,AirEngine5761-11W,XinJiang-SETM-H2-12-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006593,AirEngine5761-11W,XinJiang-SETM-BH1-13-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006598,AirEngine5761-11W,XinJiang-SETM-H2-32-TaDi,新疆-萨尔塔木1708,11,V200R021C00SPC200,404
,21500844528SM5006600,AirEngine5761-11W,XinJiang-SETM-H2-07-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006601,AirEngine5761-11W,XinJiang-SETM-H2-25-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006603,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_26_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006604,AirEngine5761-11W,XinJiang_DBCSCLQ_FJ09-TaDi,新疆-达坂城三场六期170c,11,V200R022C00SPC100,20981
,21500844528SM5006605,AirEngine5761-11W,Xinjiang_KS_K5-19_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006609,AirEngine5761-11W,XinJiang-SETM-BH1-16-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006610,AirEngine5761-11W,XinJiang-SETM-BH1-18-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006611,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_24_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006612,AirEngine5761-11W,Xinjiang_KS_K5-04_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006613,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_22_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006614,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_30_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006615,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_38_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006616,AirEngine5761-11W,Xinjiang_KS_K3-03_TaDi,新疆-苦水风电场170b,11,V200R022C00SPC100,404
,21500844528SM5006619,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#08_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006625,AirEngine5761-11W,XinJiang-SETM-H1-07-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006626,AirEngine5761-11W,XinJiang-SETM-BH1-17-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006628,AirEngine5761-11W,XinJiang-SETM-H2-27-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006630,AirEngine5761-11W,XinJiang-SETM-H2-26-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006631,AirEngine5761-11W,XinJiang-SETM-H2-05-TaDi,新疆-萨尔塔木1708,11,V200R022C00SPC100,404
,21500844528SM5006632,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_37_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006638,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_27_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006639,AirEngine5761-11W,ShanXiTaiYuan_HSEQ_#09_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006640,AirEngine5761-11W,ShanXiTaiYuan_17#_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006641,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_FJ01-TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006644,AirEngine5761-11W,ShanXiTaiYuan_HSYQ_25_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
,21500844528SM5006647,AirEngine5761-11W,ShanXiTaiYuan_27#_TaDi,山西-和顺二期10b,11,V200R022C00SPC100,20937
